1;1;25;0;90;11111;-2;-2;-1;11111;2;-1;-0;0;2;0;0;0;0
0.25;1;25;0;25;11111;-2;-2;-1;11111;2;-1;0;0;2;0;0;1;0
0;0;25;180;999;11111;-2;-2;-1;11111;0.55;-1;0;3;3;0;0;0;0
0.8;1;215;0;85;11111;-2;-2;-1;11111;1.5;-1;0;0;2;0;0;0;0
0.8;1;35;0;3;11111;-2;-2;-1;11111;0.5;-1;0;0;2;0;0;0;0
0.5;0;0;-1;999;11111;-2;-2;-1;11111;1;-1;0;0;2;0;1;0;0
0;0;0;-1;999;11111;-2;-2;-1;11111;1;-1;0;1;4;0;0;0;1
0;0;0;-1;999;11111;-2;-2;-1;11111;5;-1;0;1;1;1;0;0;0
0.2;0;180;-1;999;11111;-2;-2;-1;11111;0.75;-1;0;0;2;0;0;0;0
0.8;1;90;0;18;11111;-2;-2;-1;11111;0.5;-1;0;0;2;0;0;0;0
0.8;1;15;0;999;11111;-2;-2;-1;11111;3;-1;0;0;2;0;0;1;0
0;0;30;180;999;11111;-2;-2;-1;11111;0.55;-1;0;3;5;0;0;0;0
0.8;1;219;0;85;11111;-2;-2;-1;11111;1;-1;0;0;2;0;0;0;0
0.8;1;39;0;3;11111;-2;-2;-1;11111;0.5;-1;0;0;2;0;0;0;0
0.5;0;0;-1;999;11111;-2;-2;-1;11111;1.5;-1;0;0;2;0;1;1;0
0.2;0;0;-1;999;11111;-2;-2;-1;11111;1;-1;0;1;4;0;0;0;1
0.2;0;180;-1;999;11111;-2;-2;-1;11111;0.75;-1;0;1;1;0;0;0;0
0.2;0;180;-1;999;11111;-2;-2;-1;11111;0.75;-1;0;0;2;0;0;0;0
0.8;1;90;0;18;11111;-2;-2;-1;11111;0.5;-1;0;0;2;0;0;0;0
0.8;1;20;0;999;11111;-2;-2;-1;11111;3;-1;0;0;2;0;0;1;0
0;0;30;180;999;11111;-2;-2;-1;11111;0.55;-1;0;3;5;0;0;0;0
0.4;1;180;0;10;11111;-2;-2;-1;11111;1;-1;0;0;2;0;0;0;0
0;0;85;0;999;11111;-2;-2;-1;11111;-1;-1;0;0;2;0;0;0;0
