1;1;270;0;220;11111;-2;-2;-1;11111;-1;-1;-0;12;2;0
0.6;1;270;0;35;11111;-2;-2;-1;11111;-1;-1;0;12;2;0
0.25;1;270;0;20;11111;-2;-2;-1;11111;-1;-1;0;12;2;0
0;0;180;-1;999;11111;-2;-2;-1;11111;0.3;-1;0;12;5;0
0.5;0;180;-1;10;11111;-2;-2;-1;11111;-1;-1;0;12;2;0
0;0;180;-1;999;11111;-2;-2;-1;11111;1.75;-1;0;0;2;0
0;0;30;0;999;11111;-2;-2;-1;11111;-1;-1;90;0;2;0
